"bMF" "bMM" "bMJA" "bMJB" "surv" "delay_f" "m_growth" "delay_j" "mean_hatch" "diff_hatch" "P2" "LHSresults"
"182" 0.0136376956859607 0.00848351503031292 0.0166255916007678 0.00266621605019969 0.00025 12.381 3.071 6.225 170.2 282.8 0.369 0.2
"183" 0.0206466603404433 0.0173989583358746 0.0209670008549981 0.0403273647188311 0.0001348 13.901 5.009 7.213 586.6 355.6 0.657 0.01
"184" 0.0130479591731506 0.00985924787661531 0.0194238128927099 0.013451208237563 0.00021 12.343 4.553 13.217 447.4 64.4 0.023 0.14
"185" 0.0213862326416626 0.0059525564335105 0.0120091828028324 0.0207760524780302 0.0002556 8.391 8.999 17.625 455.8 196.4 0.727 0.08
"186" 0.0258899200239264 0.0161715500718791 0.0213621692812469 0.00467144572009323 0.0002548 2.273 13.977 5.579 223 323.6 0.603 0
"187" 0.0145031713623301 0.00965349348181525 0.00535198907704628 0.00979984837381316 0.0001276 1.209 7.859 11.431 183.4 326 0.815 0.01
"188" 0.0171914913069712 0.0249922321674868 0.0471272040010484 0.014750835952259 0.0001524 19.487 8.733 1.475 278.2 123.6 0.099 0
"189" 0.0200609519968138 0.0214645259520186 0.0157734737064565 0.00993055298132835 0.0003564 11.393 2.691 9.303 232.6 86.8 0.739 0.01
"190" 0.0083492897591916 0.0149840636570439 0.0070808836002392 0.0124589672740422 0.0003484 13.065 9.075 16.903 556.6 362.8 0.221 0.27
"191" 0.01536897379554 0.00996284953690878 0.00335526538010028 0.00193243416702424 0.000218 5.503 4.135 3.147 263.8 255.6 0.459 0.32
"192" 0.0168516644221127 0.00809043273721085 0.0215650218490021 0.0319566759503855 0.0001092 9.151 16.105 13.521 326.2 127.6 0.837 0
"193" 0.015557245297063 0.00681812869781717 0.0146769994145431 0.0088233486330657 0.0003956 19.943 4.515 9.531 464.2 173.2 0.619 0.33
"194" 0.00801165741967392 0.00257044014799407 0.0146185836339502 0.00514200859954963 0.000378 19.791 4.667 3.679 371.8 172.4 0.405 0.71
"195" 0.0108452958842135 0.0145363456553338 0.0270164489549781 0.00252686617856665 0.0002012 17.017 15.611 6.909 470.2 54.8 0.877 0.18
"196" 0.0115585082250167 0.0105960114289203 0.0393241827772673 0.0203956745419893 4e-07 14.775 3.907 6.415 128.2 21.2 0.101 0
"197" 0.00823944716134633 0.00529432280672666 0.0437469650429348 0.0294847592290922 0.0001852 8.847 19.639 5.503 621.4 319.6 0.049 0.55
"198" 0.00584394602258093 0.00470988821542283 0.0137701268477053 0.0140578367571457 9.24e-05 14.433 17.359 12.229 551.8 53.2 0.479 0.19
"199" 0.0147649222052626 0.0157777044799687 0.0265206377866825 0.0175084543486342 0.0003516 2.045 6.795 16.485 321.4 145.2 0.637 0.08
"200" 0.0189474111174027 0.0168260422937221 0.00993155404101564 0.0111022037477212 0.0002228 6.529 9.835 1.551 347.8 369.2 0.429 0.4
"201" 0.0107108252813192 0.0150862833561266 0.042848773784897 0.0123080336793713 0.0003636 6.567 16.713 3.793 512.2 202 0.723 0.47
"202" 0.015494085833618 0.00201902723376186 0.0165580224368388 0.0106427665104511 0.00015 4.743 10.025 18.689 682.6 215.6 0.949 0.12
"203" 0.0103282775077398 0.0199914105109421 0.0134442162047339 0.0035390534331601 2.36e-05 10.063 5.731 6.567 339.4 294 0.453 0
"204" 0.010411102611509 0.0205479214555684 0.0126081544141127 0.0110093624900435 0.0003796 6.149 17.207 15.877 273.4 46.8 0.863 0.08
"205" 0.0104660431487632 0.0314618145682757 0.0101514134663353 0.00233610465524589 4.04e-05 1.969 19.335 7.175 337 124.4 0.061 0
"206" 0.0205107643783665 0.00904628371939059 0.00924280938903817 0.0159910287533946 0.0001708 8.201 1.817 3.337 397 249.2 0.831 0.24
"207" 0.00924959240366052 0.00618856233195025 0.0258939556608387 0.00284782845028222 3.88e-05 7.631 11.887 10.367 383.8 232.4 0.961 0
"208" 0.0186995330173662 0.00166913162368343 0.00365463920637183 0.0041940075834372 3.08e-05 13.749 19.943 14.927 213.4 82 0.339 0
"209" 0.0121835914864439 0.00391255892684171 0.00543066037820249 0.00293706081852851 2e-06 16.713 10.101 5.731 111.4 175.6 0.651 0
"210" 0.0183227314165268 0.0153993673821655 0.0206793282239751 0.00724709847184668 8.44e-05 2.425 14.433 6.719 549.4 389.2 0.213 0
"211" 0.0250880307650785 0.00103836959581208 0.00459821197641004 0.0119613633597092 0.0001436 18.271 13.635 7.251 478.6 78 0.531 0.03
"212" 0.00934220976634438 0.00133565712868149 0.0110100955435507 0.0103725643289969 0.000182 11.849 10.785 7.593 403 94 0.017 0.42
"213" 0.003902525193317 0.0200814997448925 0.00208812349591485 0.0688473145988884 0.0002148 12.837 13.369 1.817 301 364.4 0.731 0.41
"214" 0.00654384894442785 0.00714539406494014 0.00394725174706031 0.0369784579970822 0.0002084 17.625 11.203 18.157 593.8 309.2 0.171 0.28
"215" 0.00458714000921669 0.016764578726283 0.000716861448180759 0.0116219784895651 7.72e-05 3.717 2.349 18.309 613 47.6 0.701 0.02
"216" 0.0102727692420361 0.0227581445733003 0.0224150212007683 0.0152331323322955 0.0001812 8.467 13.483 1.209 652.6 248.4 0.899 0.46
"217" 0.0131009734390133 0.0164633108828579 0.0210645179815759 0.0136688463439849 2.28e-05 18.423 7.099 17.283 340.6 235.6 0.285 0
"218" 0.0249098609094084 0.0120563125298242 0.0111028226246543 0.0286441318892439 0.0003532 18.385 19.981 5.959 207.4 210 0.269 0.01
"219" 0.0238375203612397 0.0100669634460325 0.0147356614883483 0.0132900875194958 0.0002532 10.291 9.797 17.929 431.8 310.8 0.861 0.02
"220" 0.00955406163199245 0.0117833835821548 0.00139988674318034 0.00619114225742837 0.0002252 8.657 9.227 6.795 495.4 332.4 0.975 0.3
"221" 0.0151536798532983 0.0208416199581118 0.00112751785380089 0.0206797638256663 0.0002588 4.515 12.457 15.649 435.4 328.4 0.121 0.09
"222" 0.0163512644697006 0.0156680950490737 0.0337043902616826 0.0117665695300722 0.0002788 10.785 8.771 11.127 295 359.6 0.457 0.01
"223" 0.00742575538964421 0.0255365237894705 0.00361232568691968 0.0109631249204836 0.0001652 18.005 17.473 3.717 389.8 305.2 0.117 0.03
"224" 0.0106025006779538 0.00881351907816768 0.00613657518173895 0.0500933929707233 0.0001356 19.677 11.811 18.841 671.8 326.8 0.137 0.13
"225" 0.00777120107778869 0.00668660829625981 0.00119887044645294 0.0123581832429535 0.0001676 6.263 4.439 8.923 658.6 287.6 0.131 0.42
"226" 0.0179671471833125 0.00753645291159851 0.0306271858268264 0.00362248102230408 0.0002676 14.395 3.413 16.143 142.6 166.8 0.127 0
"227" 0.0192060896333134 0.016950233676476 0.00988786133733537 0.0142278750929441 0.0001684 17.701 11.355 9.607 681.4 151.6 0.741 0.11
"228" 0.0118974217782942 0.0207424919118689 0.0141598028568385 0.00701079782537112 8.36e-05 11.583 11.507 12.609 105.4 65.2 0.623 0
"229" 0.016741717697731 0.00504290245680868 0.0160297989440171 0.0119124456633588 0.0003524 13.369 2.045 12.191 266.2 12.4 0.567 0.14
"230" 0.00567240717513996 0.0193875277949612 0.0273605569922453 0.00580296436557533 3.56e-05 5.275 12.875 8.581 116.2 330.8 0.621 0
"231" 0.00856197799790459 0.0277374342013035 0.00975732352671386 0.0396801616756298 0.0001028 7.365 9.113 15.687 466.6 382 0.237 0
"232" 0.0125223777408181 0.0021708164302634 0.00291176527632923 0.0118150502084876 7.48e-05 14.129 14.889 4.781 473.8 154 0.097 0.02
"233" 0.018797461705942 0.0167035273187531 0.00731904422391475 0.0185808112322279 0.0002172 13.255 15.231 6.187 513.4 50 0.397 0.18
"234" 0.0192592300688592 0.0132958591326177 0.00463828549007304 0.0014229350165047 8.04e-05 18.537 18.841 13.103 437.8 274 0.641 0
"235" 0.0159123959260715 0.0114778011183017 0.0123558634525658 0.0455924811213512 0.0003372 12.419 10.443 14.053 687.4 113.2 0.217 0.25
"236" 0.0160785520215808 0.0172038775563179 0.00869778268410065 0.0162537737511764 1.88e-05 8.809 1.323 9.341 286.6 119.6 0.317 0
"237" 0.014388554951871 0.0108120281941782 0.00920045176051376 0.0334697489249539 9.08e-05 9.949 17.777 4.173 459.4 85.2 0.067 0.01
"238" 0.0178386511557609 0.0178717113891993 0.00249003607546611 0.0146917380820124 0.000398 15.421 5.617 12.913 422.2 0.4 0.539 0.14
"239" 0.00943370027622849 0.0280020195306513 0.00515489186972731 0.0121585354064259 4.92e-05 13.673 1.665 11.811 505 203.6 0.059 0
"240" 0.0225522239099063 0.00373947875623409 0.00755844943891985 0.00341286930493703 0.0002428 15.991 5.161 15.079 531.4 51.6 0.015 0.14
"241" 0.0208574400927851 0.0210437391645095 0.0122560531107392 0.0194963107476178 0.0002844 14.319 2.919 9.911 244.6 290 0.181 0.02
"242" 0.0126531321155524 0.0184457047554896 0.0321869178548505 0.0174353445195442 0.0002908 14.965 6.111 16.447 453.4 125.2 0.631 0.09
"243" 0.0220694484556531 0.0146341717825521 0.00984425934560657 0.0138898240480415 0.000134 11.127 18.917 11.241 469 32.4 0.771 0
"244" 0.0110320398903356 0.00756900914718504 0.014387329151446 0.0551988484594066 0.0001388 2.919 13.103 8.087 433 374 0.037 0.23
"245" 0.0141061540028371 0.0033731036154987 0.0138251564326592 0.0159261684152867 0.000102 19.981 1.171 16.523 417.4 386 0.617 0.02
"246" 0.0116107559236713 0.0050791877767467 0.0138803950220882 0.00160173265417905 0.000322 2.881 10.215 12.001 458.2 277.2 0.065 0.36
"247" 0.0154001043323735 0.0112155118734815 0.000808943211203826 0.0192395090340417 0.0001804 6.947 9.759 16.979 214.6 90 0.571 0.01
"248" 0.0218017997575722 0.00612140995470025 0.0319094542623449 0.0178053192156439 0.0002932 19.107 17.587 4.515 127 54 0.679 0
"249" 0.0135022501782764 0.0094495272476605 0.0150929650978251 0.0190713704401417 0.0003428 15.269 7.137 3.527 289 95.6 0.547 0.39
"250" 0.00747075488190632 0.00500648483245717 0.029277037351769 0.01457430240191 6.76e-05 8.619 8.581 12.799 164.2 28.4 0.903 0
"251" 0.0175480582074817 0.0263348705167405 0.00775904516296867 0.0102833525013191 0.0002028 17.131 3.793 13.977 357.4 135.6 0.965 0.01
"252" 0.0118713955982718 0.0165227794687134 0.00268070996678937 0.012408493894869 0.0002324 4.021 9.455 11.773 399.4 78.8 0.845 0.12
"253" 0.0156527701852606 0.00851640061106969 0.0372226723016797 0.0444795534974788 0.00039 18.955 2.083 1.931 136.6 158 0.999 0.31
"254" 0.0218893635068592 0.0138757197071135 0.000976110192022281 0.0232549426235786 0.0003908 15.041 19.753 6.605 664.6 234 0.159 0.38
"255" 0.0182319725567022 0.00704740123660478 0.00244142395008439 0.0130254029035124 0.0001572 16.371 7.973 12.647 688.6 194 0.561 0.15
"256" 0.0132339740214377 0.0222616761956749 0.0105082779534251 0.00685389326092667 9.48e-05 2.653 18.727 2.235 325 310 0.885 0
"257" 0.0241174255866593 0.00928079896505945 0.0238259005957918 0.0224402746394425 7e-05 7.859 8.315 19.867 221.8 178.8 0.511 0
"258" 0.0136649005334267 0.0132091965802479 0.0107347069661722 0.00482888851867871 0.000174 9.113 5.313 4.629 506.2 91.6 0.201 0.28
"259" 0.017152949914415 0.000836902143677131 0.0171088461582332 0.0151109295417902 0.0003972 8.543 11.317 7.061 351.4 285.2 0.661 0.4
"260" 0.0177543442830116 0.0171397900382326 0.00304714100192343 0.00337050877650493 0.0001844 13.559 12.609 18.119 579.4 212.4 0.211 0.03
"261" 0.00940332396489848 0.0156137530468301 0.0204914637338377 0.011863675102172 5.48e-05 10.671 3.261 14.623 693.4 98.8 0.417 0
"262" 0.0144744228345773 0.00474751515634931 0.045857126288947 0.0220004293615881 0.0002956 4.097 5.199 15.953 265 391.6 0.671 0.13
"263" 0.0120014927393471 0.00489639883802466 0.0598705939464547 0.00768384724386264 0.0003932 4.325 4.629 12.267 634.6 270 0.553 0.39
"264" 0.00764535841552143 0.0180116444485947 0.00597983655659625 0.0105974589782318 0.0001156 4.591 9.645 12.457 650.2 97.2 0.907 0.1
"265" 0.0205782690805039 0.00416227612887672 0.0359028307892667 0.0129208305150579 0.0002292 15.839 18.347 12.951 394.6 184.4 0.645 0.01
"266" 0.0113226407399183 0.0288644704978841 0.0143301044621584 0.0183428886365132 0.000366 7.175 14.471 4.363 165.4 239.6 0.927 0.01
"267" 0.00931146633835143 0.0204524123832207 0.00339851584023303 0.00677560754613853 0.0003284 5.959 5.465 12.419 196.6 108.4 0.263 0.09
"268" 0.008996472024014 0.00463411195476053 0.0313766795622548 0.0238764858514789 0.0003844 11.013 12.001 17.549 197.8 24.4 0.895 0.13
"269" 0.0233264064580065 0.0129529561123662 0.0113367681830814 0.0208731624197409 3.32e-05 18.157 2.007 4.021 599.8 234.8 0.783 0
"270" 0.00439875807694291 0.0142482190677047 0.0347417387510923 0.0196706953104621 0.0003052 17.777 13.141 12.761 645.4 200.4 0.103 0.38
"271" 0.0181870734410886 0.00554041309325545 0.0103290375551816 0.003112784694315 0.000146 9.303 14.243 2.539 562.6 66.8 0.499 0.38
"272" 0.00967271052509136 0.00478497485080936 0.0290684772507886 0.0261489044789086 0.0002756 10.405 15.573 8.847 530.2 93.2 0.229 0.43
"273" 0.01524539990035 0.015559713579249 0.0327662515758419 0.00615229750890017 2.04e-05 8.315 4.173 2.349 299.8 358 0.139 0
"274" 0.0139392831979054 0.00231199552744399 0.00286612793429777 0.00228740520731361 0.0002812 8.999 11.469 8.429 566.2 308.4 0.197 0.47
"275" 0.0161797919185334 0.00444136127740333 0.00967073869921564 0.0268026455209459 6.84e-05 7.441 1.399 14.509 236.2 302 0.993 0
"276" 0.0193670035405152 0.00743877172719498 0.00170393658773467 0.00243225243052007 0.00023 15.193 10.481 19.259 369.4 131.6 0.613 0.03
"277" 0.00996276108005504 0.00989372621254935 0.00800123556746992 0.0131836462030491 0.0001588 16.675 16.257 14.471 571 144.4 0.853 0.14
"278" 0.014972568494386 0.0246512872334556 0.0301568474856578 0.0105071758767463 0.0002716 2.843 5.921 8.733 623.8 223.6 0.729 0.19
"279" 0.0153069997610049 0.00302282112805586 0.0124562994008771 0.0094125934861855 0.000254 3.185 15.687 11.583 363.4 251.6 0.901 0.19
"280" 0.0222566372240192 0.0107036812638902 0.0125067559660055 0.00630774125756029 0.0002308 7.327 13.939 18.385 560.2 13.2 0.475 0.03
"281" 0.0155256141326289 0.0128268550979127 0.012107483302248 0.00490736708402739 8.6e-05 11.811 16.903 3.489 472.6 147.6 0.379 0
"282" 0.00785292055876605 0.0212512642695221 0.0214631420877576 0.0141142878498269 0.0001996 3.603 11.659 19.297 467.8 315.6 0.173 0.08
"283" 0.0140503292440649 0.00250836070544782 0.00203545306383942 0.0100181625080236 0.0002644 19.753 14.813 13.445 542.2 114.8 0.805 0.26
"284" 0.00816477915284273 0.0091130979759361 0.0217715757600426 0.00187932141593867 0.000178 6.985 12.343 3.983 139 375.6 0.597 0.01
"285" 0.0188970087924021 0.00999749616033582 0.0188428793551263 0.0090740485056709 4.68e-05 1.855 2.387 16.713 496.6 392.4 0.781 0
"286" 0.00490034839971191 0.0108482986931718 0.00467830266654153 0.00681473730545789 9.88e-05 9.189 19.297 11.165 224.2 62.8 0.913 0.01
"287" 0.0189982448598774 0.0101366683193431 0.00684376776187649 0.00208787736905147 2.12e-05 2.691 4.971 16.371 260.2 330 0.395 0
"288" 0.0174672462169555 0.0115156487336074 0.0225259556989396 0.0242673176506666 0.0002476 16.257 2.425 1.969 543.4 11.6 0.345 0.52
"289" 0.0111116045476993 0.00145712207737101 0.0171794088287278 0.00899018844666654 6.6e-05 3.945 15.535 18.955 436.6 378 0.869 0.01
"290" 0.0131806908000374 0.00662067856910536 0.0185231280456294 0.00756423118362468 3.64e-05 17.967 3.755 2.577 651.4 74.8 0.359 0
"291" 0.0122096136569822 0.0127020388159362 0.0316395123958119 0.00654132548714188 0.000154 11.925 1.513 10.063 635.8 2.8 0.595 0.14
"292" 0.0170007820651404 0.00156739921269428 0.0166935180328215 0.00510297425992438 0.0001204 5.579 11.849 17.739 376.6 29.2 0.297 0
"293" 0.0151232829104248 0.0130803874472063 0.00356986991670545 0.00849298984648732 0.0003156 2.615 1.285 7.365 545.8 153.2 0.683 0.32
"294" 0.0099054381463849 0.0111784067184564 0.0288640888515675 0.000945707632799042 0.0001316 9.607 4.097 15.003 620.2 294.8 0.721 0.12
"295" 0.00709285477392753 0.00907967260306182 0.00373885949507182 0.0245359995029916 0.0003212 4.287 15.459 10.405 160.6 178 0.095 0.21
"296" 0.0100481603000908 0.0159445014920778 0.012761490354105 0.0170055154640366 7.96e-05 1.513 10.063 5.465 626.2 58 0.125 0.01
"297" 0.0188470286410201 0.0203580451972961 0.0135520546117127 0.0104173279098644 0.0001988 1.703 18.613 15.497 343 9.2 0.973 0
"298" 0.00869917390271777 0.0131231683348382 0.0122063786197636 0.0178806738156632 3.24e-05 6.187 1.057 4.097 153.4 115.6 0.513 0
"299" 0.0124701627973513 0.00485941202572832 0.028467150877956 0.00607463387194041 0.000386 6.301 17.435 2.805 662.2 370.8 0.889 0.65
"300" 0.0173083660239501 0.00972187113332018 0.00443730686217197 0.00689307635585531 0.0001604 1.095 6.985 5.313 592.6 254 0.327 0.29
"301" 0.00628843436342845 0.0211468060020783 0.0207744211185923 0.0099743097554824 0.0001468 19.221 8.239 2.729 375.4 126 0.303 0.01
"302" 0.0193128641567311 0.0059864453422236 0.0175382880047235 0.0188235612858222 0.00033 6.681 15.801 10.785 580.6 312.4 0.407 0.27
"303" 0.0122877067766974 0.0178025854372503 0.014502480014228 0.0213715989489696 0.0002972 3.679 1.361 12.685 173.8 313.2 0.337 0.09
"304" 0.00648239050528216 0.00799251231254249 0.0303892765367755 0.0158616302848718 0.0003084 1.057 10.291 18.461 559 42.8 0.441 0.28
"305" 0.0183686035812155 0.0105602676242766 0.0128129393348932 0.00920040921638014 1.32e-05 17.055 6.757 4.477 350.2 140.4 0.311 0
"306" 0.0191534315973155 0.0100322005209609 0.00495703005271856 0.00716819601393992 0.000242 17.283 15.193 10.253 206.2 298 0.189 0.02
"307" 0.0165618647451842 0.00828665052485627 0.00475817706615058 0.0152946553192376 0.0001084 12.647 7.593 8.277 406.6 379.6 0.873 0.02
"308" 0.0152761536911098 0.00224258104697115 0.0012678605573865 0.0328363314711766 0.0002748 9.075 17.701 11.469 275.8 376.4 0.773 0.2
"309" 0.0191012450813807 0.00822118121494595 0.00499667411085094 0.0218931366761912 0.0001548 18.499 15.117 12.305 269.8 399.6 0.977 0.01
"310" 0.01202750545772 0.00975613643955626 0.0115738791862532 0.0271455818482549 0.0001044 6.871 8.467 9.417 311.8 6.8 0.615 0
"311" 0.0234487378115804 0.0215734197989571 0.0129163532338609 0.0131307112449149 0.0001292 12.571 15.839 8.049 135.4 148.4 0.883 0
"312" 0.00683153070973289 0.027000356235738 0.00234292941069177 0.00804527162143035 0.0002868 11.203 8.163 6.757 356.2 301.2 0.371 0.23
"313" 0.0163859877843742 0.00773180003715321 0.02544715794673 0.0356621107060527 0.000318 3.261 7.783 8.239 443.8 89.2 0.563 0.27
"314" 0.0229783111089241 0.0064884290463459 0.0150327652546631 0.00924268528844281 4.76e-05 13.331 18.271 16.827 667 396.4 0.827 0
"315" 0.023574546514066 0.0358834938792495 0.0111960311380297 0.00218864026878975 0.0003748 13.407 3.147 3.869 561.4 357.2 0.835 0.27
"316" 0.0207159661395345 0.0029159322865305 0.00309178801050493 0.00673650303361237 0.0002924 19.829 1.969 17.777 123.4 280.4 0.935 0.02
"317" 0.0105207745310739 0.0134711483558898 0.0137153040481228 0.0104621980582308 0.000214 18.879 2.767 17.473 166.6 259.6 0.085 0.01
"318" 0.0187482993044958 0.00815577742672852 0.00263357232236857 0.00890662422785439 0.00027 1.741 6.871 8.543 653.8 244.4 0.335 0.32
"319" 0.0135563154676965 0.00698199288661363 0.0199454686968784 0.0157335048917308 0.0003028 17.549 15.915 15.193 509.8 57.2 0.909 0.18
"320" 0.0141621884318333 0.00724326854334563 0.00176131102702826 0.0127653190366345 0.0001372 12.077 18.005 17.093 442.6 231.6 0.585 0.03
"321" 0.0213071819828964 0.0189032738686054 0.0100192155914508 0.00386983964380526 7.32e-05 17.587 2.273 11.545 191.8 366 0.967 0
"322" 0.0140782158177966 0.0128687438076743 0.0124060024326722 0.0136141292780296 0.0001492 14.471 3.299 3.261 272.2 183.6 0.355 0.01
"323" 0.00789317253380616 0.0103472758654704 0.00656817694076276 0.00841105074244907 0.0003388 8.087 12.495 7.555 400.6 102 0.113 0.43
"324" 0.023207347216826 0.0267713125612479 0.00629338263547744 0.00403263508248792 0.0001052 14.813 15.991 11.089 578.2 199.6 0.025 0
"325" 0.0177963651918278 0.00635558743644534 0.00878087316450427 0.011478634528173 8.92e-05 5.845 14.623 15.383 253 46 0.051 0
"326" 0.0108184792422765 0.00763412086860692 0.0262026434120133 0.00792434407985314 0.0002524 5.237 14.395 11.963 171.4 129.2 0.041 0
"327" 0.00827634077996895 0.0127435042350416 0.00812298974505412 0.0106881862116857 8.68e-05 5.047 6.947 12.343 320.2 341.2 0.981 0.01
"328" 0.0168148399251052 0.0244867367302383 0.0208703070182517 0.00595818636541904 0.0001732 10.747 19.183 18.765 242.2 363.6 0.987 0
"329" 0.0134483289044929 0.00951732783267697 0.00832697125917144 0.0187420942458439 8.12e-05 12.039 5.655 2.273 574.6 75.6 0.919 0.02
"330" 0.0114276408463162 0.0113648336164278 0.00625417031147803 0.0098433232994529 2.2e-05 13.179 11.013 8.467 193 14.8 0.685 0
"331" 0.00946395963633356 0.014200948838953 0.000372480206547652 0.0073657266006403 0.0003332 16.561 18.309 9.493 507.4 82.8 0.435 0.31
"332" 0.00666259709448335 0.0265496453221084 0.0139915082426164 0.0240051940796854 0.0001964 13.939 6.491 10.101 424.6 325.2 0.951 0.11
"333" 0.0113751784915905 0.0078946880880076 0.00857362925079882 0.00878181682857239 0.0001636 17.929 2.197 15.763 639.4 84.4 0.755 0.15
"334" 0.0124179897681391 0.0173334533939737 0.0324723530592637 0.0126113804509611 0.0002108 10.025 15.877 5.199 520.6 378.8 0.695 0.25
"335" 0.0148238684135866 0.0094834046723455 0.0159010139206748 0.0112893855685518 0.000126 3.147 17.055 17.891 188.2 109.2 0.589 0
"336" 0.0133677049267657 0.0228876076890016 0.020398664243094 0.0045528754412575 0.0002964 5.617 10.861 5.655 110.2 263.6 0.971 0
"337" 0.00677634767339004 0.0241685469008117 0.00609738696946237 0.0227820416111044 3.6e-06 11.697 17.815 13.027 427 134.8 0.515 0
"338" 0.0181424865327009 0.00938190649186273 0.0205850138077145 0.0264706583399121 0.0001764 18.803 17.017 3.565 488.2 154.8 0.399 0.28
"339" 0.0186511546778826 0.0234294210558241 0.00344159543397325 0.00109382812024067 0.0002044 11.165 18.993 15.307 575.8 117.2 0.179 0.03
"340" 0.00915576809400517 0.00887985990614313 0.0144447868060825 0.0308935332204254 0.0003492 6.225 10.975 15.915 133 189.2 0.509 0.1
"341" 0.00751519336728984 0.0195555191188668 0.0101956716677779 0.0156699099184049 0.0003292 2.957 14.661 11.735 692.2 336.4 0.011 0.36
"342" 0.0134214205411316 0.0160573442847856 0.015710161018397 0.0222181708513547 0.0002468 11.773 14.737 16.751 358.6 26.8 0.711 0.02
"343" 0.0132073181388091 0.0106318276914511 0.0363230001116343 0.00764393040885175 0.0003188 9.341 12.153 15.269 386.2 86 0.659 0.12
"344" 0.0117672363385496 0.00740620407512947 0.0107803210211981 0.00423415191941826 0.0001516 1.893 2.805 11.507 500.2 1.2 0.579 0.15
"345" 0.00831295226293192 0.0155059723029339 0.0149131535392563 0.00796460093826934 0.0003204 17.853 4.743 10.139 640.6 329.2 0.361 0.37
"346" 0.00688566991333786 0.00448031383455118 0.0190059976651531 0.0280562595631741 0.00011 5.199 19.069 1.855 303.4 321.2 0.253 0.54
"347" 0.0291737566234419 0.00263106545447849 0.0045178865261645 0.0234993055325398 6.36e-05 7.783 8.695 19.905 461.8 141.2 0.503 0
"348" 0.0199390704844262 0.00782951426234921 0.00882251752521639 0.01850097830484 0.000202 3.869 9.949 11.393 146.2 372.4 0.105 0.01
"349" 0.0135292644727796 0.00750389521173513 0.00295713951490238 0.00626886305980867 0.0003948 17.891 14.699 17.663 583 362 0.703 0.25
"350" 0.0168886680966418 0.0114400501340935 0.0109639095101366 0.0150502432034713 0.0001772 15.003 15.269 18.879 567.4 206.8 0.193 0.03
"351" 0.0161459121740607 0.0141070277689266 0.0240797647678782 0.0128169790357748 9.56e-05 18.347 19.221 3.451 448.6 384.4 0.271 0
"352" 0.0104385996462762 0.0137845431210076 0.0172503685624806 0.0198477288154705 5.08e-05 9.037 14.775 10.899 323.8 49.2 0.545 0
"353" 0.0141341446037477 0.0199023237879927 0.0158370901051256 0.000485694384543733 0.0001412 6.795 1.437 19.373 568.6 171.6 0.627 0.01
"354" 0.00719145962587096 0.00467208891713902 0.00439691532959579 0.0255335655804848 9.2e-06 5.731 6.301 16.941 529 101.2 0.251 0
"355" 0.02245159600377 0.0248197187763374 0.00954150253493168 0.0129730256641709 0.0002452 10.443 4.249 6.339 338.2 72.4 0.665 0.01
"356" 0.00475233449704755 0.0151377855265861 0.00390580277921612 0.000782396520162774 0.0002604 5.465 12.913 3.641 101.8 351.6 0.521 0.27
"357" 0.0275120761856849 0.00675242170952508 0.026360440029693 0.0085340539157806 0.00019 2.311 2.653 6.149 106.6 177.2 0.445 0
"358" 0.015214737145564 0.00901293056082393 0.00783958822514388 0.00518101778423035 0.000118 9.531 17.853 13.749 349 162 0.069 0.01
"359" 0.02216211533747 0.0105245953671905 0.00582309095731573 0.0171471482951663 0.0003716 18.651 9.189 3.223 381.4 337.2 0.403 0.44
"360" 0.0103005534269919 0.0126195199955565 0.00455807978807622 0.0139456072751458 0.0001076 16.181 5.845 5.617 434.2 238.8 0.787 0.02
"361" 0.0100764774047137 0.00655462232917351 0.0246060548690445 0.00478959143390348 0.0002772 6.757 3.223 18.727 485.8 264.4 0.647 0.21
"362" 0.0169632240731244 0.00721065514762811 0.00378077578967806 0.0314109011778732 6.8e-06 19.411 12.533 10.177 463 393.2 0.915 0
"363" 0.0103835507747874 0.00440219442533279 0.0121568558577262 0.0248116028015576 0.0002396 14.015 5.427 16.599 159.4 210.8 0.541 0.02
"364" 0.0197611967619631 0.00918006124838393 0.0234558544821662 0.00451324766989261 4.84e-05 11.507 8.923 1.019 598.6 335.6 0.519 0
"365" 0.0176710793213496 0.033605217834661 0.00633260379300057 0.0263085442176594 0.0003652 1.589 19.677 19.031 287.8 25.2 0.943 0.01
"366" 0.00921845588774279 0.0125375400945088 0.00668616926652602 0.0153564638122151 0.0001244 14.623 16.941 16.409 544.6 347.6 0.401 0.03
"367" 0.0165263805914284 0.0102416857891586 0.00828606509028158 0.00816668301654363 0.0001596 10.253 11.963 4.857 565 339.6 0.879 0.24
"368" 0.00937282803947472 0.0104179988714413 0.00911596184774608 0.00966997128351979 0.000262 4.439 14.015 6.643 313 99.6 0.249 0.29
"369" 0.0131275191087656 0.0148326431009244 0.01615985971399 0.0273214006703337 0.000326 7.289 4.857 11.659 514.6 174 0.893 0.21
"370" 0.0164910530722157 0.0129952831060599 0.00326822555034941 0.00123127122381582 0.0003108 3.413 10.253 4.553 616.6 77.2 0.195 0.48
"371" 0.0136105303672625 0.0243258809913759 0.017038675241292 0.0182646160478915 2.68e-05 5.161 3.679 12.989 327.4 236.4 0.091 0
"372" 0.010132897378622 0.0160007550951619 0.00253825243920694 0.00732614610902564 0.0003004 3.793 4.477 1.361 119.8 27.6 0.955 0.01
"373" 0.00909250533225348 0.00424323854783479 0.02668331577118 0.0322412702274194 0.0003756 8.049 13.787 5.921 368.2 377.2 0.707 0.52
